GUID,DVN_ADDR,DVN_NAME,ROLE,DVN_FEE_WEI,DVN_FEE_WEI_CLEAN,DVN_FEE_ETH,DVN_FEE_IF_REQUIRED_ETH,DVN_FEE_IF_OPTIONAL_ETH,DVN_FEE_ETH_NUM,DVN_FEE_IF_REQUIRED_ETH_NUM,DVN_FEE_IF_OPTIONAL_ETH_NUM
0x30669fcea545c097a782d15143b911ffa5d512eb20ded2caa99d88e24696558e,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2312520000000,2312520000000,0.00000231252,0.00000231252,,2.31252e-06,2.31252e-06,
0x30669fcea545c097a782d15143b911ffa5d512eb20ded2caa99d88e24696558e,,Unknown DVN,optional,2312520000000,2312520000000,0.00000231252,,0.00000231252,2.31252e-06,,2.31252e-06
0xff800a93b9efb229ee11631a7d92a1684b0922d71d6fa680406c9ec31f4591ee,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2312520000000,2312520000000,0.00000231252,0.00000231252,,2.31252e-06,2.31252e-06,
0xff800a93b9efb229ee11631a7d92a1684b0922d71d6fa680406c9ec31f4591ee,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2312520000000,2312520000000,0.00000231252,0.00000231252,,2.31252e-06,2.31252e-06,
0xff800a93b9efb229ee11631a7d92a1684b0922d71d6fa680406c9ec31f4591ee,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2312520000000,2312520000000,0.00000231252,0.00000231252,,2.31252e-06,2.31252e-06,
0xff800a93b9efb229ee11631a7d92a1684b0922d71d6fa680406c9ec31f4591ee,,Unknown DVN,optional,2312520000000,2312520000000,0.00000231252,,0.00000231252,2.31252e-06,,2.31252e-06
0x76548c9a5792d105763ffe5600382b0cbca4d2cf5f5df25371fbf7212369ade6,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,428175772467,428175772467,0.000000428175772467,0.000000428175772467,,4.281757724e-07,4.281757724e-07,
0x76548c9a5792d105763ffe5600382b0cbca4d2cf5f5df25371fbf7212369ade6,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,428175772467,428175772467,0.000000428175772467,0.000000428175772467,,4.281757724e-07,4.281757724e-07,
0x76548c9a5792d105763ffe5600382b0cbca4d2cf5f5df25371fbf7212369ade6,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,428175772467,428175772467,0.000000428175772467,0.000000428175772467,,4.281757724e-07,4.281757724e-07,
0x76548c9a5792d105763ffe5600382b0cbca4d2cf5f5df25371fbf7212369ade6,,Unknown DVN,optional,428175772467,428175772467,0.000000428175772467,,0.000000428175772467,4.281757724e-07,,4.281757724e-07
0xaecb1de27449644d9a805db0a4c0dca931adc1267057ae82014b5031e6ecc880,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2302152000000,2302152000000,0.000002302152,0.000002302152,,2.302152e-06,2.302152e-06,
0xaecb1de27449644d9a805db0a4c0dca931adc1267057ae82014b5031e6ecc880,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2302152000000,2302152000000,0.000002302152,0.000002302152,,2.302152e-06,2.302152e-06,
0xaecb1de27449644d9a805db0a4c0dca931adc1267057ae82014b5031e6ecc880,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2302152000000,2302152000000,0.000002302152,0.000002302152,,2.302152e-06,2.302152e-06,
0xaecb1de27449644d9a805db0a4c0dca931adc1267057ae82014b5031e6ecc880,,Unknown DVN,optional,2302152000000,2302152000000,0.000002302152,,0.000002302152,2.302152e-06,,2.302152e-06
0xcabf83c339ddf5cb23724ea5945e7ffa0f90a20a86a4f3042e3a92b2720fccd0,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2306616000000,2306616000000,0.000002306616,0.000002306616,,2.306616e-06,2.306616e-06,
0xcabf83c339ddf5cb23724ea5945e7ffa0f90a20a86a4f3042e3a92b2720fccd0,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2306616000000,2306616000000,0.000002306616,0.000002306616,,2.306616e-06,2.306616e-06,
0xcabf83c339ddf5cb23724ea5945e7ffa0f90a20a86a4f3042e3a92b2720fccd0,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2306616000000,2306616000000,0.000002306616,0.000002306616,,2.306616e-06,2.306616e-06,
0xcabf83c339ddf5cb23724ea5945e7ffa0f90a20a86a4f3042e3a92b2720fccd0,,Unknown DVN,optional,2306616000000,2306616000000,0.000002306616,,0.000002306616,2.306616e-06,,2.306616e-06
0xe31d522404a5eb1f3d601b210e14f0a56fd1c3fa2e86ec3ca2274bb32b144d38,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2311824000000,2311824000000,0.000002311824,0.000002311824,,2.311824e-06,2.311824e-06,
0xe31d522404a5eb1f3d601b210e14f0a56fd1c3fa2e86ec3ca2274bb32b144d38,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2311824000000,2311824000000,0.000002311824,0.000002311824,,2.311824e-06,2.311824e-06,
0xe31d522404a5eb1f3d601b210e14f0a56fd1c3fa2e86ec3ca2274bb32b144d38,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2311824000000,2311824000000,0.000002311824,0.000002311824,,2.311824e-06,2.311824e-06,
0xe31d522404a5eb1f3d601b210e14f0a56fd1c3fa2e86ec3ca2274bb32b144d38,,Unknown DVN,optional,2311824000000,2311824000000,0.000002311824,,0.000002311824,2.311824e-06,,2.311824e-06
0x82e64843ed1f56cbbdb992198875c191f59b5d7a03e3272898c7a37633ce7e27,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2345808000000,2345808000000,0.000002345808,0.000002345808,,2.345808e-06,2.345808e-06,
0x82e64843ed1f56cbbdb992198875c191f59b5d7a03e3272898c7a37633ce7e27,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2345808000000,2345808000000,0.000002345808,0.000002345808,,2.345808e-06,2.345808e-06,
0x82e64843ed1f56cbbdb992198875c191f59b5d7a03e3272898c7a37633ce7e27,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2345808000000,2345808000000,0.000002345808,0.000002345808,,2.345808e-06,2.345808e-06,
0x82e64843ed1f56cbbdb992198875c191f59b5d7a03e3272898c7a37633ce7e27,,Unknown DVN,optional,2345808000000,2345808000000,0.000002345808,,0.000002345808,2.345808e-06,,2.345808e-06
0x7b69d7058932f91649b2b5cfdeb79c9a3130cbe8531f6901d121290e683b7e84,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2025875942454,2025875942454,0.000002025875942454,0.000002025875942454,,2.0258759424e-06,2.0258759424e-06,
0x7b69d7058932f91649b2b5cfdeb79c9a3130cbe8531f6901d121290e683b7e84,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2025875942454,2025875942454,0.000002025875942454,0.000002025875942454,,2.0258759424e-06,2.0258759424e-06,
0x7b69d7058932f91649b2b5cfdeb79c9a3130cbe8531f6901d121290e683b7e84,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2025875942454,2025875942454,0.000002025875942454,0.000002025875942454,,2.0258759424e-06,2.0258759424e-06,
0x7b69d7058932f91649b2b5cfdeb79c9a3130cbe8531f6901d121290e683b7e84,,Unknown DVN,optional,2025875942454,2025875942454,0.000002025875942454,,0.000002025875942454,2.0258759424e-06,,2.0258759424e-06
0x6711fdf450d2caab8aef48e828aaa68a82d8ba52e2c775b6eb714cf1836df7ee,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2371748940000,2371748940000,0.00000237174894,0.00000237174894,,2.37174894e-06,2.37174894e-06,
0x6711fdf450d2caab8aef48e828aaa68a82d8ba52e2c775b6eb714cf1836df7ee,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2371748940000,2371748940000,0.00000237174894,0.00000237174894,,2.37174894e-06,2.37174894e-06,
0x6711fdf450d2caab8aef48e828aaa68a82d8ba52e2c775b6eb714cf1836df7ee,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2371748940000,2371748940000,0.00000237174894,0.00000237174894,,2.37174894e-06,2.37174894e-06,
0x6711fdf450d2caab8aef48e828aaa68a82d8ba52e2c775b6eb714cf1836df7ee,,Unknown DVN,optional,2371748940000,2371748940000,0.00000237174894,,0.00000237174894,2.37174894e-06,,2.37174894e-06
0x7f73c966f21c31fa87833fb15e7788bf2db61e8d12904641973f5f567357940d,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2301972000000,2301972000000,0.000002301972,0.000002301972,,2.301972e-06,2.301972e-06,
0x7f73c966f21c31fa87833fb15e7788bf2db61e8d12904641973f5f567357940d,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2301972000000,2301972000000,0.000002301972,0.000002301972,,2.301972e-06,2.301972e-06,
0x7f73c966f21c31fa87833fb15e7788bf2db61e8d12904641973f5f567357940d,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2301972000000,2301972000000,0.000002301972,0.000002301972,,2.301972e-06,2.301972e-06,
0x7f73c966f21c31fa87833fb15e7788bf2db61e8d12904641973f5f567357940d,,Unknown DVN,optional,2301972000000,2301972000000,0.000002301972,,0.000002301972,2.301972e-06,,2.301972e-06
0x6e13529759593fa9e144ea1c10542584bbf92ee27a5e3ef06ce5b9047444fe51,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,310484038659438,310484038659438,0.000310484038659438,0.000310484038659438,,0.0003104840386594,0.0003104840386594,
0x6e13529759593fa9e144ea1c10542584bbf92ee27a5e3ef06ce5b9047444fe51,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,310484038659438,310484038659438,0.000310484038659438,0.000310484038659438,,0.0003104840386594,0.0003104840386594,
0x6e13529759593fa9e144ea1c10542584bbf92ee27a5e3ef06ce5b9047444fe51,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,310484038659438,310484038659438,0.000310484038659438,,0.000310484038659438,0.0003104840386594,,0.0003104840386594
0x6e13529759593fa9e144ea1c10542584bbf92ee27a5e3ef06ce5b9047444fe51,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,310484038659438,310484038659438,0.000310484038659438,,0.000310484038659438,0.0003104840386594,,0.0003104840386594
0x6e13529759593fa9e144ea1c10542584bbf92ee27a5e3ef06ce5b9047444fe51,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,317649743946318,317649743946318,0.000317649743946318,,0.000317649743946318,0.0003176497439463,,0.0003176497439463
0x071b453da4e4ec34672acc97cc8e169570d69b657779b565de2f84f42c6dd5c5,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,7534304048400,7534304048400,0.0000075343040484,0.0000075343040484,,7.5343040484e-06,7.5343040484e-06,
0x071b453da4e4ec34672acc97cc8e169570d69b657779b565de2f84f42c6dd5c5,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,7534304048400,7534304048400,0.0000075343040484,0.0000075343040484,,7.5343040484e-06,7.5343040484e-06,
0x071b453da4e4ec34672acc97cc8e169570d69b657779b565de2f84f42c6dd5c5,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,7534304048400,7534304048400,0.0000075343040484,0.0000075343040484,,7.5343040484e-06,7.5343040484e-06,
0x071b453da4e4ec34672acc97cc8e169570d69b657779b565de2f84f42c6dd5c5,,Unknown DVN,optional,7534304048400,7534304048400,0.0000075343040484,,0.0000075343040484,7.5343040484e-06,,7.5343040484e-06
0x2d56e6a0085fe4c367d13a20d22170ebd67c919fe926575988cbef8957b9f700,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,3949202304000,3949202304000,0.000003949202304,0.000003949202304,,3.949202304e-06,3.949202304e-06,
0x2d56e6a0085fe4c367d13a20d22170ebd67c919fe926575988cbef8957b9f700,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,3949202304000,3949202304000,0.000003949202304,0.000003949202304,,3.949202304e-06,3.949202304e-06,
0x2d56e6a0085fe4c367d13a20d22170ebd67c919fe926575988cbef8957b9f700,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,3949202304000,3949202304000,0.000003949202304,0.000003949202304,,3.949202304e-06,3.949202304e-06,
0x2d56e6a0085fe4c367d13a20d22170ebd67c919fe926575988cbef8957b9f700,,Unknown DVN,optional,3949202304000,3949202304000,0.000003949202304,,0.000003949202304,3.949202304e-06,,3.949202304e-06
0x42e5ae4a94e5e0f6932b00246725db7edfa17c25365f508f89edffd9e95c4ac6,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,6831686707200,6831686707200,0.0000068316867072,0.0000068316867072,,6.8316867072e-06,6.8316867072e-06,
0x42e5ae4a94e5e0f6932b00246725db7edfa17c25365f508f89edffd9e95c4ac6,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,6831686707200,6831686707200,0.0000068316867072,0.0000068316867072,,6.8316867072e-06,6.8316867072e-06,
0x42e5ae4a94e5e0f6932b00246725db7edfa17c25365f508f89edffd9e95c4ac6,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,6831686707200,6831686707200,0.0000068316867072,0.0000068316867072,,6.8316867072e-06,6.8316867072e-06,
0x42e5ae4a94e5e0f6932b00246725db7edfa17c25365f508f89edffd9e95c4ac6,,Unknown DVN,optional,6831686707200,6831686707200,0.0000068316867072,,0.0000068316867072,6.8316867072e-06,,6.8316867072e-06
0xfd35c078d6c46db2c4afea25ec79ee0e8782640f7d7b096b2c7d189630e878b4,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,10923569604000,10923569604000,0.000010923569604,0.000010923569604,,1.0923569604e-05,1.0923569604e-05,
0xfd35c078d6c46db2c4afea25ec79ee0e8782640f7d7b096b2c7d189630e878b4,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,10923569604000,10923569604000,0.000010923569604,0.000010923569604,,1.0923569604e-05,1.0923569604e-05,
0xfd35c078d6c46db2c4afea25ec79ee0e8782640f7d7b096b2c7d189630e878b4,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,10923569604000,10923569604000,0.000010923569604,0.000010923569604,,1.0923569604e-05,1.0923569604e-05,
0xfd35c078d6c46db2c4afea25ec79ee0e8782640f7d7b096b2c7d189630e878b4,,Unknown DVN,optional,10923569604000,10923569604000,0.000010923569604,,0.000010923569604,1.0923569604e-05,,1.0923569604e-05
0x3ed66124358148ac95647b5584949642afd142776c87d5f9305a5896b7adc315,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,12505507608000,12505507608000,0.000012505507608,0.000012505507608,,1.2505507608e-05,1.2505507608e-05,
0x3ed66124358148ac95647b5584949642afd142776c87d5f9305a5896b7adc315,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,12505507608000,12505507608000,0.000012505507608,0.000012505507608,,1.2505507608e-05,1.2505507608e-05,
0x3ed66124358148ac95647b5584949642afd142776c87d5f9305a5896b7adc315,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,12505507608000,12505507608000,0.000012505507608,0.000012505507608,,1.2505507608e-05,1.2505507608e-05,
0x3ed66124358148ac95647b5584949642afd142776c87d5f9305a5896b7adc315,,Unknown DVN,optional,12505507608000,12505507608000,0.000012505507608,,0.000012505507608,1.2505507608e-05,,1.2505507608e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,11506823123342,11506823123342,0.000011506823123342,0.000011506823123342,,1.15068231233e-05,1.15068231233e-05,
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xcd37ca043f8479064e10635020c65ffc005d36f6,Nethermind,required,11400596080372,11400596080372,0.000011400596080372,0.000011400596080372,,1.14005960803e-05,1.14005960803e-05,
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,11506823123342,11506823123342,0.000011506823123342,0.000011506823123342,,1.15068231233e-05,1.15068231233e-05,
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0x133e9fb2d339d8428476a714b1113b024343811e,BitGo,optional,11506823123342,11506823123342,0.000011506823123342,,0.000011506823123342,1.15068231233e-05,,1.15068231233e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,11400596080372,11400596080372,0.000011400596080372,,0.000011400596080372,1.14005960803e-05,,1.14005960803e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,optional,11506823123342,11506823123342,0.000011506823123342,,0.000011506823123342,1.15068231233e-05,,1.15068231233e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xa7b5189bca84cd304d8553977c7c614329750d99,Horizen,optional,11984844816705,11984844816705,0.000011984844816705,,0.000011984844816705,1.19848448167e-05,,1.19848448167e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xb3ce0a5d132cd9bf965aba435e650c55edce0062,BCW Group,optional,11772390730766,11772390730766,0.000011772390730766,,0.000011772390730766,1.17723907307e-05,,1.17723907307e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,11772390730766,11772390730766,0.000011772390730766,,0.000011772390730766,1.17723907307e-05,,1.17723907307e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xcdf31d62140204c08853b547e64707110fbc6680,Stargate,optional,11506823123342,11506823123342,0.000011506823123342,,0.000011506823123342,1.15068231233e-05,,1.15068231233e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xdd7b5e1db4aafd5c8ec3b764efb8ed265aa5445b,BWare,optional,11400596080372,11400596080372,0.000011400596080372,,0.000011400596080372,1.14005960803e-05,,1.14005960803e-05
0xdc9ee8dfe871962319fa0c7dfd2b216d1e3606b274209c7918c18451e9adf3f3,0xeede111103535e473451311e26c3e6660b0f77e1,Omni X,optional,11772390730766,11772390730766,0.000011772390730766,,0.000011772390730766,1.17723907307e-05,,1.17723907307e-05
0x5ec56d3469cbe2c24abd1a06d7c1c671b895f925abce0d0e2727abd788089c7b,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2361096000000,2361096000000,0.000002361096,0.000002361096,,2.361096e-06,2.361096e-06,
0x5ec56d3469cbe2c24abd1a06d7c1c671b895f925abce0d0e2727abd788089c7b,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2361096000000,2361096000000,0.000002361096,0.000002361096,,2.361096e-06,2.361096e-06,
0x5ec56d3469cbe2c24abd1a06d7c1c671b895f925abce0d0e2727abd788089c7b,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2361096000000,2361096000000,0.000002361096,0.000002361096,,2.361096e-06,2.361096e-06,
0x5ec56d3469cbe2c24abd1a06d7c1c671b895f925abce0d0e2727abd788089c7b,,Unknown DVN,optional,2361096000000,2361096000000,0.000002361096,,0.000002361096,2.361096e-06,,2.361096e-06
0x08e35346731fdef2843421a95d49a25715925922d8d6059ff4b710a473cb4fb0,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2361096000000,2361096000000,0.000002361096,0.000002361096,,2.361096e-06,2.361096e-06,
0x08e35346731fdef2843421a95d49a25715925922d8d6059ff4b710a473cb4fb0,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2361096000000,2361096000000,0.000002361096,0.000002361096,,2.361096e-06,2.361096e-06,
0x08e35346731fdef2843421a95d49a25715925922d8d6059ff4b710a473cb4fb0,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2361096000000,2361096000000,0.000002361096,0.000002361096,,2.361096e-06,2.361096e-06,
0x08e35346731fdef2843421a95d49a25715925922d8d6059ff4b710a473cb4fb0,,Unknown DVN,optional,2361096000000,2361096000000,0.000002361096,,0.000002361096,2.361096e-06,,2.361096e-06
0x78bf113c9ff28d4306a17b22a770137d5ddf5de6ff98ad7f6a8e713aec8e9d67,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,11506823123342,11506823123342,0.000011506823123342,0.000011506823123342,,1.15068231233e-05,1.15068231233e-05,
0x78bf113c9ff28d4306a17b22a770137d5ddf5de6ff98ad7f6a8e713aec8e9d67,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,11506823123342,11506823123342,0.000011506823123342,0.000011506823123342,,1.15068231233e-05,1.15068231233e-05,
0x78bf113c9ff28d4306a17b22a770137d5ddf5de6ff98ad7f6a8e713aec8e9d67,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,11506823123342,11506823123342,0.000011506823123342,,0.000011506823123342,1.15068231233e-05,,1.15068231233e-05
0x78bf113c9ff28d4306a17b22a770137d5ddf5de6ff98ad7f6a8e713aec8e9d67,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,11506823123342,11506823123342,0.000011506823123342,,0.000011506823123342,1.15068231233e-05,,1.15068231233e-05
0x78bf113c9ff28d4306a17b22a770137d5ddf5de6ff98ad7f6a8e713aec8e9d67,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,11772390730766,11772390730766,0.000011772390730766,,0.000011772390730766,1.17723907307e-05,,1.17723907307e-05
0x093ce567652b0a5f403a1c684d345b014e58a73709802a93583df933f3e7dbbc,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x093ce567652b0a5f403a1c684d345b014e58a73709802a93583df933f3e7dbbc,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x093ce567652b0a5f403a1c684d345b014e58a73709802a93583df933f3e7dbbc,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x093ce567652b0a5f403a1c684d345b014e58a73709802a93583df933f3e7dbbc,,Unknown DVN,optional,2322744000000,2322744000000,0.000002322744,,0.000002322744,2.322744e-06,,2.322744e-06
0x194440699e158ef6cf3c377644048a7033e6c7c5da74a18bc2acc4eead07732f,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x194440699e158ef6cf3c377644048a7033e6c7c5da74a18bc2acc4eead07732f,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x194440699e158ef6cf3c377644048a7033e6c7c5da74a18bc2acc4eead07732f,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x194440699e158ef6cf3c377644048a7033e6c7c5da74a18bc2acc4eead07732f,,Unknown DVN,optional,2322744000000,2322744000000,0.000002322744,,0.000002322744,2.322744e-06,,2.322744e-06
0x65f5ca900087354415140562f3c381d9868830ce1f4d080b5d2e255b371c2ec8,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x65f5ca900087354415140562f3c381d9868830ce1f4d080b5d2e255b371c2ec8,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x65f5ca900087354415140562f3c381d9868830ce1f4d080b5d2e255b371c2ec8,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2322744000000,2322744000000,0.000002322744,0.000002322744,,2.322744e-06,2.322744e-06,
0x65f5ca900087354415140562f3c381d9868830ce1f4d080b5d2e255b371c2ec8,,Unknown DVN,optional,2322744000000,2322744000000,0.000002322744,,0.000002322744,2.322744e-06,,2.322744e-06
0x90f819b9a0d64a6e314b4a951591989ee66349afbba2cce4fef1b30a613bcf28,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2306940000000,2306940000000,0.00000230694,0.00000230694,,2.30694e-06,2.30694e-06,
0x90f819b9a0d64a6e314b4a951591989ee66349afbba2cce4fef1b30a613bcf28,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2306940000000,2306940000000,0.00000230694,0.00000230694,,2.30694e-06,2.30694e-06,
0x90f819b9a0d64a6e314b4a951591989ee66349afbba2cce4fef1b30a613bcf28,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2306940000000,2306940000000,0.00000230694,0.00000230694,,2.30694e-06,2.30694e-06,
0x90f819b9a0d64a6e314b4a951591989ee66349afbba2cce4fef1b30a613bcf28,,Unknown DVN,optional,2306940000000,2306940000000,0.00000230694,,0.00000230694,2.30694e-06,,2.30694e-06
0xae2b7931d0724466fe4baf785f4be34e968bd443dcff0d8cdf241e254361df24,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2300760000000,2300760000000,0.00000230076,0.00000230076,,2.30076e-06,2.30076e-06,
0xae2b7931d0724466fe4baf785f4be34e968bd443dcff0d8cdf241e254361df24,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2300760000000,2300760000000,0.00000230076,0.00000230076,,2.30076e-06,2.30076e-06,
0xae2b7931d0724466fe4baf785f4be34e968bd443dcff0d8cdf241e254361df24,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2300760000000,2300760000000,0.00000230076,0.00000230076,,2.30076e-06,2.30076e-06,
0xae2b7931d0724466fe4baf785f4be34e968bd443dcff0d8cdf241e254361df24,,Unknown DVN,optional,2300760000000,2300760000000,0.00000230076,,0.00000230076,2.30076e-06,,2.30076e-06
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,106708976876854,106708976876854,0.000106708976876854,0.000106708976876854,,0.0001067089768768,0.0001067089768768,
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xcd37ca043f8479064e10635020c65ffc005d36f6,Nethermind,required,105723876215235,105723876215235,0.000105723876215235,0.000105723876215235,,0.0001057238762152,0.0001057238762152,
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,106708976876854,106708976876854,0.000106708976876854,0.000106708976876854,,0.0001067089768768,0.0001067089768768,
